title,authors,year,citations,abstract,result_id,publication_info,pdf_links,url,total_results,search_time
Weighted Meta-Learning for Stealthy Poisoning Attacks on Graph Link Prediction,"M Li, D Zhuang, K Chen, D Samaraweera…",,0,"… , such as community detection and recommendation systems [… Graph Attention Network (GAT) with 32 and 16 hidden units, … and social network topologies, downstream link prediction …",1ZqE1fBCv2EJ,"M Li, D Zhuang, K Chen, D Samaraweera… - Available at SSRN … - papers.ssrn.com",['https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=7228090'],https://papers.ssrn.com/sol3/papers.cfm?abstract_id=7228090,unknown,unknown
EvA: Evolutionary attacks on graphs,"MS Akhondzadeh, SH Zargarbashi…",2026.0,2,Even a slight perturbation in the graph structure can cause a significant drop in the accuracy of graph neural networks (GNNs). Most existing attacks leverage gradient information to …,c050YBzfmGcJ,"MS Akhondzadeh, SH Zargarbashi… - International …, 2026 - proceedings.iclr.cc",['https://proceedings.iclr.cc/paper_files/paper/2026/file/69ffb2b7055546c4c2d559025286675b-Paper-Conference.pdf'],https://proceedings.iclr.cc/paper_files/paper/2026/hash/69ffb2b7055546c4c2d559025286675b-Abstract-Conference.html,unknown,unknown
